"player_id","year","stint","team_id","league_id","g","ab","r","h","double","triple","hr","rbi","sb","cs","bb","so","ibb","hbp","sh","sf","g_idp"
"miranju01",2009,1,"NYA","AL",8,9.0,2.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
"mischpa01",2009,1,"SFN","NL",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mischpa01",2009,2,"NYN","NL",22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0
"mitrese01",2009,1,"NYA","AL",12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mockga01",2009,1,"WAS","NL",28,23.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0
"moehlbr01",2009,1,"HOU","NL",29,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,1.0,3.0,0.0,1.0
"moellch01",2009,1,"BAL","AL",30,89.0,6.0,23.0,8.0,1.0,2.0,10.0,0.0,0.0,7.0,16.0,0.0,1.0,1.0,2.0,3.0
"molinbe01",2009,1,"SFN","NL",132,491.0,52.0,130.0,25.0,1.0,20.0,80.0,0.0,0.0,13.0,68.0,3.0,5.0,0.0,11.0,14.0
"molinjo01",2009,1,"NYA","AL",52,138.0,15.0,30.0,4.0,0.0,1.0,11.0,0.0,0.0,14.0,28.0,0.0,1.0,1.0,1.0,6.0
"molinya01",2009,1,"SLN","NL",140,481.0,45.0,141.0,23.0,1.0,6.0,54.0,9.0,3.0,50.0,39.0,2.0,6.0,6.0,1.0,27.0
"monrocr01",2009,1,"PIT","NL",34,79.0,8.0,17.0,2.0,0.0,3.0,16.0,0.0,0.0,7.0,21.0,1.0,1.0,0.0,0.0,4.0
"montalu01",2009,1,"BAL","AL",29,82.0,5.0,15.0,5.0,0.0,1.0,6.0,0.0,1.0,5.0,16.0,0.0,2.0,1.0,1.0,0.0
"montemi01",2009,1,"ARI","NL",128,425.0,61.0,125.0,30.0,0.0,16.0,59.0,1.0,2.0,38.0,78.0,5.0,3.0,2.0,2.0,6.0
"mooread01",2009,1,"SEA","AL",6,23.0,4.0,5.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
"moralfr01",2009,1,"COL","NL",40,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"moraljo02",2009,1,"MIN","AL",54,119.0,14.0,37.0,6.0,0.0,0.0,7.0,0.0,0.0,14.0,22.0,1.0,0.0,0.0,1.0,4.0
"moralke01",2009,1,"LAA","AL",152,566.0,86.0,173.0,43.0,2.0,34.0,108.0,3.0,7.0,46.0,117.0,10.0,2.0,0.0,8.0,15.0
"morame01",2009,1,"BAL","AL",125,450.0,44.0,117.0,20.0,0.0,8.0,48.0,3.0,3.0,34.0,60.0,1.0,8.0,1.0,3.0,13.0
"morened01",2009,1,"SDN","NL",19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"morgany01",2009,1,"PIT","NL",71,278.0,39.0,77.0,6.0,5.0,2.0,27.0,18.0,10.0,29.0,49.0,2.0,5.0,5.0,4.0,6.0
"morgany01",2009,2,"WAS","NL",49,191.0,35.0,67.0,9.0,2.0,1.0,12.0,24.0,7.0,11.0,25.0,0.0,4.0,5.0,1.0,3.0
"morilju01",2009,1,"MIN","AL",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"morneju01",2009,1,"MIN","AL",135,508.0,85.0,139.0,31.0,1.0,30.0,100.0,0.0,0.0,72.0,86.0,12.0,3.0,0.0,7.0,12.0
"morrobr01",2009,1,"SEA","AL",26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"morsemi01",2009,1,"WAS","NL",32,52.0,4.0,13.0,3.0,0.0,3.0,10.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,1.0
"mortecl01",2009,1,"SLN","NL",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mortecl01",2009,2,"OAK","AL",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mortoch02",2009,1,"PIT","NL",18,31.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0
"moscogu01",2009,1,"TEX","AL",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mosebro01",2009,1,"LAA","AL",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"moseldu01",2009,1,"LAA","AL",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mossbr01",2009,1,"PIT","NL",133,385.0,47.0,91.0,20.0,4.0,7.0,41.0,1.0,5.0,34.0,84.0,3.0,4.0,0.0,1.0,7.0
"motagu01",2009,1,"LAN","NL",61,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"motteja01",2009,1,"SLN","NL",69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"moyerja01",2009,1,"PHI","NL",30,42.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,21.0,0.0,1.0,9.0,1.0,1.0
"moylape01",2009,1,"ATL","NL",87,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
"mujiced01",2009,1,"SDN","NL",67,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
"mulveke01",2009,1,"MIN","AL",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"mulveke01",2009,2,"ARI","NL",6,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
"munsoer01",2009,1,"OAK","AL",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"murphbi02",2009,1,"TOR","AL",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"murphda07",2009,1,"TEX","AL",128,432.0,61.0,116.0,24.0,1.0,17.0,57.0,9.0,4.0,49.0,106.0,3.0,1.0,2.0,9.0,5.0
"murphda08",2009,1,"NYN","NL",155,508.0,60.0,135.0,38.0,4.0,12.0,63.0,4.0,2.0,38.0,69.0,4.0,0.0,4.0,6.0,13.0
"murtoma01",2009,1,"COL","NL",29,52.0,7.0,13.0,5.0,0.0,1.0,6.0,2.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0
"myersbr01",2009,1,"PHI","NL",18,18.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0
"nadyxa01",2009,1,"NYA","AL",7,28.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0
"napolmi01",2009,1,"LAA","AL",114,382.0,60.0,104.0,22.0,1.0,20.0,56.0,3.0,3.0,40.0,103.0,1.0,7.0,0.0,3.0,6.0
"narvech01",2009,1,"MIL","NL",21,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
"nathajo01",2009,1,"MIN","AL",70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"navardi01",2009,1,"TBA","AL",115,376.0,38.0,82.0,15.0,0.0,8.0,32.0,5.0,2.0,18.0,51.0,1.0,5.0,8.0,3.0,14.0
"nelsobr02",2009,1,"MIL","NL",19,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0
"nelsojo01",2009,1,"TBA","AL",42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"niemaje01",2009,1,"TBA","AL",31,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
"niesejo01",2009,1,"NYN","NL",5,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
"nievefe01",2009,1,"NYN","NL",8,9.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
"nievewi01",2009,1,"WAS","NL",72,224.0,20.0,58.0,6.0,0.0,1.0,26.0,1.0,0.0,17.0,45.0,1.0,3.0,0.0,5.0,7.0
"nifu01",2009,1,"DET","AL",36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"nippedu01",2009,1,"TEX","AL",20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"nixja01",2009,1,"CHA","AL",94,255.0,36.0,57.0,11.0,0.0,12.0,32.0,10.0,2.0,28.0,64.0,1.0,4.0,1.0,2.0,5.0
"nixla01",2009,1,"CIN","NL",116,309.0,42.0,74.0,26.0,1.0,15.0,46.0,0.0,1.0,22.0,81.0,3.0,2.0,0.0,4.0,5.0
"nolasri01",2009,1,"FLO","NL",31,50.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,25.0,0.0,0.0,10.0,0.0,1.0
"norribu01",2009,1,"HOU","NL",11,16.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
"nortogr01",2009,1,"ATL","NL",95,76.0,3.0,11.0,2.0,0.0,0.0,7.0,0.0,0.0,20.0,20.0,0.0,1.0,0.0,0.0,1.0
"nunezjh01",2009,1,"CHA","AL",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"nunezle01",2009,1,"FLO","NL",75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"nunezvl01",2009,1,"ATL","NL",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"odayda01",2009,1,"NYN","NL",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"odayda01",2009,2,"TEX","AL",64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"oeltjtr01",2009,1,"ARI","NL",24,70.0,11.0,17.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,13.0,0.0,0.0,1.0,1.0,0.0
"oflaher01",2009,1,"ATL","NL",78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"ohkato01",2009,1,"CLE","AL",18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"ohlenro01",2009,1,"PIT","NL",29,59.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,4.0,0.0,3.0
"ohmanwi01",2009,1,"LAN","NL",21,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"ojedaau01",2009,1,"ARI","NL",103,264.0,38.0,65.0,17.0,3.0,1.0,16.0,3.0,1.0,32.0,28.0,3.0,6.0,6.0,1.0,4.0
"okajihi01",2009,1,"BOS","AL",68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"oliveda02",2009,1,"LAA","AL",63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"olivomi01",2009,1,"KCA","AL",114,390.0,51.0,97.0,15.0,5.0,23.0,65.0,5.0,2.0,19.0,126.0,0.0,5.0,1.0,1.0,10.0
"olsensc01",2009,1,"WAS","NL",11,15.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,4.0,0.0,0.0
"olsonga01",2009,1,"SEA","AL",31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
"ordonma01",2009,1,"DET","AL",131,465.0,54.0,144.0,24.0,2.0,9.0,50.0,3.0,1.0,51.0,65.0,2.0,0.0,0.0,2.0,19.0
"orrpe01",2009,1,"WAS","NL",27,75.0,5.0,19.0,2.0,1.0,1.0,10.0,2.0,1.0,3.0,15.0,0.0,0.0,0.0,3.0,0.0
"ortegan01",2009,1,"LAA","AL",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ortizda01",2009,1,"BOS","AL",150,541.0,77.0,129.0,35.0,1.0,28.0,99.0,0.0,2.0,74.0,134.0,5.0,5.0,0.0,7.0,9.0
"ortizru01",2009,1,"HOU","NL",25,28.0,2.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,1.0
"osullse01",2009,1,"LAA","AL",12,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"oswalro01",2009,1,"HOU","NL",30,49.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,0.0,1.0,14.0,0.0,1.0
"outmajo01",2009,1,"OAK","AL",14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"overbly01",2009,1,"TOR","AL",132,423.0,57.0,112.0,35.0,1.0,16.0,64.0,0.0,0.0,74.0,95.0,6.0,0.0,0.0,3.0,8.0
"owensje01",2009,1,"CHA","AL",12,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
"owingmi01",2009,1,"CIN","NL",41,54.0,7.0,14.0,4.0,1.0,3.0,10.0,0.0,0.0,1.0,19.0,0.0,1.0,1.0,1.0,0.0
"padiljo01",2009,1,"WAS","NL",29,25.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0
"padilvi01",2009,1,"TEX","AL",18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"padilvi01",2009,2,"LAN","NL",8,13.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
"paganan01",2009,1,"NYN","NL",88,343.0,54.0,105.0,22.0,11.0,6.0,32.0,14.0,7.0,25.0,56.0,2.0,0.0,5.0,3.0,3.0
"pagnoma01",2009,1,"SLN","NL",6,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"palmema01",2009,1,"LAA","AL",40,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
"papeljo01",2009,1,"BOS","AL",66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"parkch01",2009,1,"PHI","NL",45,14.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0
"parnebo01",2009,1,"NYN","NL",68,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0
"paronch01",2009,1,"HOU","NL",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"parrage01",2009,1,"ARI","NL",120,455.0,59.0,132.0,21.0,8.0,5.0,60.0,5.0,7.0,25.0,89.0,1.0,1.0,4.0,6.0,18.0
"parrama01",2009,1,"MIL","NL",27,45.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,22.0,0.0,1.0,6.0,1.0,0.0
"parrja01",2009,1,"ATL","NL",8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"patteco01",2009,1,"WAS","NL",5,15.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
"patteco01",2009,2,"MIL","NL",11,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0
"patteer01",2009,1,"OAK","AL",39,94.0,15.0,27.0,5.0,1.0,1.0,11.0,6.0,1.0,14.0,25.0,0.0,0.0,0.0,2.0,0.0
"pattoda01",2009,1,"CHN","NL",20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"paulife01",2009,1,"HOU","NL",23,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0
"pauliro01",2009,1,"FLO","NL",80,239.0,24.0,65.0,10.0,1.0,8.0,27.0,1.0,0.0,25.0,48.0,2.0,0.0,1.0,1.0,8.0
"paulxa01",2009,1,"LAN","NL",11,14.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
"pavanca01",2009,1,"CLE","AL",21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"pavanca01",2009,2,"MIN","AL",12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"pearcst01",2009,1,"PIT","NL",60,165.0,19.0,34.0,13.0,1.0,4.0,16.0,1.0,0.0,21.0,43.0,0.0,0.0,0.0,0.0,2.0
"peavyja01",2009,1,"SDN","NL",13,23.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,1.0
"peavyja01",2009,2,"CHA","AL",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"pedrodu01",2009,1,"BOS","AL",154,626.0,115.0,185.0,48.0,1.0,15.0,72.0,20.0,8.0,74.0,45.0,3.0,5.0,3.0,6.0,19.0
"pelfrmi01",2009,1,"NYN","NL",31,52.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,12.0,0.0,1.0,5.0,1.0,1.0
"penabr01",2009,1,"KCA","AL",64,165.0,17.0,45.0,10.0,0.0,6.0,18.0,0.0,0.0,12.0,18.0,2.0,0.0,4.0,2.0,5.0
"penaca01",2009,1,"TBA","AL",135,471.0,91.0,107.0,25.0,2.0,39.0,100.0,3.0,3.0,87.0,163.0,11.0,9.0,0.0,3.0,5.0
"penara02",2009,1,"NYA","AL",69,115.0,17.0,33.0,6.0,1.0,1.0,10.0,4.0,1.0,5.0,20.0,0.0,0.0,1.0,0.0,2.0
"penato02",2009,1,"KCA","AL",40,51.0,3.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0
"penato03",2009,1,"ARI","NL",37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"penato03",2009,2,"CHA","AL",35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"pencehu01",2009,1,"HOU","NL",159,585.0,76.0,165.0,26.0,5.0,25.0,72.0,14.0,11.0,58.0,109.0,1.0,1.0,0.0,3.0,25.0
"pennha01",2009,1,"FLO","NL",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"pennicl01",2009,1,"OAK","AL",60,208.0,27.0,58.0,11.0,3.0,4.0,21.0,7.0,5.0,19.0,46.0,0.0,1.0,1.0,0.0,5.0
"pennybr01",2009,1,"BOS","AL",24,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"pennybr01",2009,2,"SFN","NL",6,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0
"peraljh01",2009,1,"CLE","AL",151,582.0,57.0,148.0,35.0,1.0,11.0,83.0,0.0,2.0,51.0,134.0,0.0,4.0,2.0,6.0,20.0
"peraljo01",2009,1,"COL","NL",27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"percitr01",2009,1,"TBA","AL",14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"perdolu01",2009,1,"SDN","NL",35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
"perezch01",2009,1,"SLN","NL",29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"perezch01",2009,2,"CLE","AL",32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"perezfe01",2009,1,"TBA","AL",18,34.0,4.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0
"perezol01",2009,1,"NYN","NL",14,22.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0
"perezra01",2009,1,"CLE","AL",54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"perkigl01",2009,1,"MIN","AL",18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
"perryry01",2009,1,"DET","AL",53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"petitgr01",2009,1,"OAK","AL",11,31.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0
"petityu01",2009,1,"ARI","NL",23,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
"pettian01",2009,1,"NYA","AL",32,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
"pettich01",2009,1,"LAA","AL",10,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"phillbr01",2009,1,"CIN","NL",153,584.0,78.0,161.0,30.0,5.0,20.0,98.0,25.0,9.0,44.0,75.0,3.0,6.0,2.0,8.0,21.0
"phillky01",2009,1,"TOR","AL",5,18.0,1.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
"phillpa01",2009,1,"COL","NL",17,45.0,5.0,14.0,2.0,0.0,1.0,9.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,1.0,0.0
"piefe01",2009,1,"BAL","AL",101,252.0,38.0,67.0,10.0,3.0,9.0,29.0,1.0,3.0,24.0,58.0,1.0,0.0,2.0,3.0,6.0
"pierrju01",2009,1,"LAN","NL",145,380.0,57.0,117.0,16.0,8.0,0.0,31.0,30.0,12.0,27.0,27.0,3.0,8.0,9.0,1.0,7.0
"pierzaj01",2009,1,"CHA","AL",138,504.0,57.0,151.0,22.0,1.0,13.0,49.0,1.0,1.0,24.0,52.0,6.0,1.0,3.0,3.0,18.0
"pineijo01",2009,1,"SLN","NL",33,66.0,4.0,9.0,2.0,0.0,0.0,4.0,1.0,0.0,4.0,33.0,0.0,0.0,9.0,0.0,0.0
"pintore01",2009,1,"FLO","NL",73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"podsesc01",2009,1,"CHA","AL",132,537.0,75.0,163.0,25.0,6.0,7.0,48.0,30.0,13.0,39.0,74.0,1.0,3.0,6.0,2.0,8.0
"polanpl01",2009,1,"DET","AL",153,618.0,82.0,176.0,31.0,4.0,10.0,72.0,7.0,2.0,36.0,46.0,2.0,9.0,7.0,5.0,15.0
"ponsosi01",2009,1,"KCA","AL",14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"porceri01",2009,1,"DET","AL",31,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"poredaa01",2009,1,"CHA","AL",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"poredaa01",2009,2,"SDN","NL",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"posadjo01",2009,1,"NYA","AL",111,383.0,55.0,109.0,25.0,0.0,22.0,81.0,1.0,0.0,48.0,101.0,4.0,2.0,0.0,5.0,13.0
"poseybu01",2009,1,"SFN","NL",7,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
"powella01",2009,1,"OAK","AL",46,140.0,19.0,32.0,7.0,0.0,7.0,30.0,0.0,0.0,14.0,36.0,0.0,0.0,0.0,1.0,3.0
"pradoma01",2009,1,"ATL","NL",128,450.0,64.0,138.0,38.0,0.0,11.0,49.0,1.0,3.0,36.0,59.0,1.0,2.0,11.0,4.0,17.0
"priceda01",2009,1,"TBA","AL",23,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
